Date,Open,High,Low,Close,Adj Close,Volume,sentiment_score,intensity_score,type_token_ratio
1998-06-02,0.363542,0.370833,0.345833,0.364063,0.364063,164028000,0.0,0.4897022610252966,0.0
1998-06-03,0.373958,0.377083,0.35,0.352083,0.352083,131628000,0.0,0.4897022610252966,0.0
1998-06-04,0.357813,0.366146,0.34375,0.365625,0.365625,99912000,0.0,0.4897022610252966,0.0
1998-06-05,0.364583,0.369792,0.359375,0.36875,0.36875,68544000,0.0,0.4897022610252966,0.0
1998-06-08,0.365104,0.385938,0.3625,0.385417,0.385417,109260000,0.0,0.4897022610252966,0.0
1998-06-09,0.386979,0.432292,0.385417,0.427083,0.427083,388728000,0.0,0.4897022610252966,0.0
1998-06-10,0.430208,0.46875,0.425,0.451042,0.451042,485700000,0.0,0.4897022610252966,0.0
1998-06-11,0.460417,0.521875,0.458333,0.520833,0.520833,717024000,0.0,0.4897022610252966,0.0
1998-06-12,0.529167,0.529167,0.485417,0.508333,0.508333,433116000,0.0,0.4897022610252966,0.0
1998-06-15,0.495833,0.570833,0.492708,0.547917,0.547917,674028000,0.0,0.4897022610252966,0.0
1998-06-16,0.55625,0.614583,0.554167,0.613542,0.613542,783348000,0.0,0.4897022610252966,0.0
1998-06-17,0.632292,0.676563,0.628125,0.658333,0.658333,805308000,0.0,0.4897022610252966,0.0
1998-06-18,0.675,0.6875,0.597917,0.601042,0.601042,632796000,0.0,0.4897022610252966,0.0
1998-06-19,0.592188,0.635417,0.566667,0.631771,0.631771,733572000,0.0,0.4897022610252966,0.0
1998-06-22,0.622917,0.686458,0.602083,0.678125,0.678125,726360000,0.0,0.4897022610252966,0.0
1998-06-23,0.675521,0.772917,0.670833,0.772396,0.772396,749268000,0.0,0.4897022610252966,0.0
1998-06-24,0.791667,0.839583,0.742708,0.831771,0.831771,1174092000,0.0,0.4897022610252966,0.0
1998-06-25,0.833333,0.872917,0.8,0.825521,0.825521,1089300000,0.0,0.4897022610252966,0.0
1998-06-26,0.8125,0.835417,0.78125,0.785417,0.785417,622992000,0.0,0.4897022610252966,0.0
1998-06-29,0.789583,0.830208,0.789583,0.822917,0.822917,490152000,0.0,0.4897022610252966,0.0
1998-06-30,0.815104,0.845833,0.80625,0.83125,0.83125,437544000,0.0,0.4897022610252966,0.0
1998-07-01,0.848438,0.954167,0.839583,0.951042,0.951042,565092000,0.0,0.4897022610252966,0.0
1998-07-02,0.964583,1.045833,0.9375,1.033333,1.033333,1045596000,0.0,0.4897022610252966,0.0
1998-07-06,1.061458,1.172917,1.045833,1.1625,1.1625,937668000,0.0,0.4897022610252966,0.0
1998-07-07,1.191667,1.197917,1.008333,1.017708,1.017708,945036000,0.0,0.4897022610252966,0.0
1998-07-08,0.932292,0.991667,0.853125,0.892708,0.892708,1166232000,0.0,0.4897022610252966,0.0
1998-07-09,0.921875,0.970833,0.875,0.879167,0.879167,589860000,0.0,0.4897022610252966,0.0
1998-07-10,0.858333,0.882292,0.817708,0.829167,0.829167,499644000,0.0,0.4897022610252966,0.0
1998-07-13,0.804167,0.9,0.785417,0.896875,0.896875,384960000,0.0,0.4897022610252966,0.0
1998-07-14,0.904167,0.964583,0.891667,0.958333,0.958333,507168000,0.0,0.4897022610252966,0.0
1998-07-15,0.966667,0.978125,0.914583,0.9375,0.9375,352200000,0.0,0.4897022610252966,0.0
1998-07-16,0.945313,0.958333,0.904167,0.944792,0.944792,279984000,0.0,0.4897022610252966,0.0
1998-07-17,0.936458,1.004167,0.932292,0.998438,0.998438,356520000,0.0,0.4897022610252966,0.0
1998-07-20,1.009375,1.167708,0.997917,1.145833,1.145833,718500000,0.0,0.4897022610252966,0.0
1998-07-21,1.14375,1.225,1.066667,1.100521,1.100521,946560000,0.0,0.4897022610252966,0.0
1998-07-22,1.116667,1.165625,1.0875,1.116667,1.116667,559488000,0.0,0.4897022610252966,0.0
1998-07-23,1.083333,1.154167,1.058333,1.063542,1.063542,556212000,0.0,0.4897022610252966,0.0
1998-07-24,1.077083,1.095833,0.975,1.035417,1.035417,579480000,0.0,0.4897022610252966,0.0
1998-07-27,0.992708,1.061458,0.963542,1.046354,1.046354,576612000,0.0,0.4897022610252966,0.0
1998-07-28,1.036979,1.05,0.983333,0.991146,0.991146,414936000,0.0,0.4897022610252966,0.0
1998-07-29,1.004167,1.0125,0.895833,0.898438,0.898438,392892000,0.0,0.4897022610252966,0.0
1998-07-30,0.93125,0.958333,0.879167,0.947917,0.947917,635484000,0.0,0.4897022610252966,0.0
1998-07-31,0.954167,0.959375,0.909375,0.923958,0.923958,268812000,0.0,0.4897022610252966,0.0
1998-08-03,0.914583,0.929167,0.89375,0.902083,0.902083,258264000,0.0,0.4897022610252966,0.0
1998-08-04,0.917708,0.951042,0.901042,0.915625,0.915625,561300000,0.0,0.4897022610252966,0.0
1998-08-05,0.940104,0.942708,0.833333,0.884896,0.884896,461208000,0.0,0.4897022610252966,0.0
1998-08-06,0.869792,0.9375,0.858854,0.9125,0.9125,372072000,0.0,0.4897022610252966,0.0
1998-08-07,0.927083,0.990625,0.911458,0.966667,0.966667,468660000,0.0,0.4897022610252966,0.0
1998-08-10,0.975,1.015625,0.958333,1.013542,1.013542,370320000,0.0,0.4897022610252966,0.0
1998-08-11,0.9625,1.057292,0.960417,1.033333,1.033333,563172000,0.0,0.4897022610252966,0.0
1998-08-12,1.05625,1.095833,1.033854,1.086458,1.086458,402816000,0.0,0.4897022610252966,0.0
1998-08-13,1.088542,1.125,1.058333,1.0625,1.0625,492588000,0.0,0.4897022610252966,0.0
1998-08-14,1.089063,1.089583,1.002083,1.022917,1.022917,388200000,0.0,0.4897022610252966,0.0
1998-08-17,1.00625,1.026563,0.9875,0.997396,0.997396,292356000,0.0,0.4897022610252966,0.0
1998-08-18,1.009896,1.076042,0.992708,1.072396,1.072396,360012000,0.0,0.4897022610252966,0.0
1998-08-19,1.09375,1.114583,1.058333,1.072917,1.072917,385632000,0.0,0.4897022610252966,0.0
1998-08-20,1.052083,1.08125,1.045833,1.076042,1.076042,317724000,0.0,0.4897022610252966,0.0
1998-08-21,1.060417,1.085677,1.027083,1.080729,1.080729,302724000,0.0,0.4897022610252966,0.0
1998-08-24,1.085417,1.125,1.084375,1.122917,1.122917,278988000,0.0,0.4897022610252966,0.0
1998-08-25,1.145313,1.145833,1.089583,1.096875,1.096875,287028000,0.0,0.4897022610252966,0.0
1998-08-26,1.08125,1.085417,1.056771,1.060417,1.060417,327816000,0.0,0.4897022610252966,0.0
1998-08-27,1.036458,1.041667,0.991667,0.991667,0.991667,320544000,0.0,0.4897022610252966,0.0
1998-08-28,0.997917,1.007292,0.860417,0.882422,0.882422,780720000,0.0,0.4897022610252966,0.0
1998-08-31,0.878646,0.896875,0.692708,0.697917,0.697917,820008000,0.0,0.4897022610252966,0.0
1998-09-01,0.634375,0.721875,0.541667,0.666276,0.666276,1349016000,0.0,0.4897022610252966,0.0
1998-09-02,0.692708,0.8,0.683333,0.732292,0.732292,946572000,0.0,0.4897022610252966,0.0
1998-09-03,0.696875,0.752083,0.672917,0.715625,0.715625,509424000,0.0,0.4897022610252966,0.0
1998-09-04,0.722396,0.75,0.683333,0.71875,0.71875,356244000,0.0,0.4897022610252966,0.0
1998-09-08,0.783333,0.789583,0.75,0.76875,0.76875,438732000,0.0,0.4897022610252966,0.0
1998-09-09,0.745833,0.769792,0.694792,0.704167,0.704167,357924000,0.0,0.4897022610252966,0.0
1998-09-10,0.661458,0.670833,0.627083,0.663542,0.663542,639396000,0.0,0.4897022610252966,0.0
1998-09-11,0.653125,0.673958,0.6125,0.633854,0.633854,472248000,0.0,0.4897022610252966,0.0
1998-09-14,0.669792,0.670833,0.6125,0.614063,0.614063,301200000,0.0,0.4897022610252966,0.0
1998-09-15,0.590104,0.622917,0.586458,0.608333,0.608333,344568000,0.0,0.4897022610252966,0.0
1998-09-16,0.61875,0.716146,0.595833,0.704167,0.704167,782376000,0.0,0.4897022610252966,0.0
1998-09-17,0.670313,0.695833,0.6375,0.641667,0.641667,849156000,0.0,0.4897022610252966,0.0
1998-09-18,0.647917,0.676563,0.647396,0.664063,0.664063,334848000,0.0,0.4897022610252966,0.0
1998-09-21,0.633333,0.723958,0.633333,0.7125,0.7125,475344000,0.0,0.4897022610252966,0.0
1998-09-22,0.735417,0.7625,0.730208,0.734896,0.734896,606108000,0.0,0.4897022610252966,0.0
1998-09-23,0.756771,0.879167,0.75,0.876042,0.876042,911676000,0.0,0.4897022610252966,0.0
1998-09-24,0.892708,0.973958,0.845833,0.851042,0.851042,1022484000,0.0,0.4897022610252966,0.0
1998-09-25,0.820833,0.921875,0.820833,0.910417,0.910417,731976000,0.0,0.4897022610252966,0.0
1998-09-28,0.969792,1.0,0.932292,0.963542,0.963542,772092000,0.0,0.4897022610252966,0.0
1998-09-29,0.977083,0.996354,0.929167,0.942708,0.942708,766716000,0.0,0.4897022610252966,0.0
1998-09-30,0.929167,0.9625,0.906771,0.930208,0.930208,588612000,0.0,0.4897022610252966,0.0
1998-10-01,0.9,0.925,0.833333,0.855208,0.855208,687840000,0.0,0.4897022610252966,0.0
1998-10-02,0.877604,0.932292,0.841667,0.91875,0.91875,689916000,0.0,0.4897022610252966,0.0
1998-10-05,0.907292,0.925,0.841667,0.872526,0.872526,489924000,0.0,0.4897022610252966,0.0
1998-10-06,0.929167,0.935417,0.866667,0.902604,0.902604,563436000,0.0,0.4897022610252966,0.0
1998-10-07,0.855208,0.872917,0.760417,0.778646,0.778646,856680000,0.0,0.4897022610252966,0.0
1998-10-08,0.690625,0.733333,0.666667,0.718229,0.718229,607692000,0.0,0.4897022610252966,0.0
1998-10-09,0.752083,0.765625,0.697917,0.759896,0.759896,414540000,0.0,0.4897022610252966,0.0
1998-10-12,0.809375,0.841667,0.775,0.776563,0.776563,436344000,0.0,0.4897022610252966,0.0
1998-10-13,0.765104,0.794792,0.755208,0.761458,0.761458,213708000,0.0,0.4897022610252966,0.0
1998-10-14,0.758854,0.813542,0.747917,0.779167,0.779167,311808000,0.0,0.4897022610252966,0.0
1998-10-15,0.785417,0.815625,0.770833,0.808854,0.808854,339420000,0.0,0.4897022610252966,0.0
1998-10-16,0.821875,0.849479,0.808333,0.828646,0.828646,428100000,0.0,0.4897022610252966,0.0
1998-10-19,0.825,0.890625,0.825,0.88125,0.88125,333624000,0.0,0.4897022610252966,0.0
1998-10-20,0.90625,0.9375,0.888542,0.889583,0.889583,383352000,0.0,0.4897022610252966,0.0
1998-10-21,0.911979,0.91875,0.880208,0.916667,0.916667,252360000,0.0,0.4897022610252966,0.0
1998-10-22,0.896875,0.982292,0.894792,0.955729,0.955729,533904000,0.0,0.4897022610252966,0.0
1998-10-23,0.954167,0.985938,0.951042,0.967708,0.967708,272496000,0.0,0.4897022610252966,0.0
1998-10-26,0.992708,1.015625,0.972917,1.011979,1.011979,390336000,0.0,0.4897022610252966,0.0
1998-10-27,1.034375,1.05,0.967188,0.969271,0.969271,403284000,0.0,0.4897022610252966,0.0
1998-10-28,0.974479,0.995833,0.952083,0.975521,0.975521,397836000,0.0,0.4897022610252966,0.0
1998-10-29,1.010938,1.060417,0.991667,1.054167,1.054167,658644000,0.0,0.4897022610252966,0.0
1998-10-30,1.055208,1.081771,1.038542,1.053646,1.053646,423648000,0.0,0.4897022610252966,0.0
1998-11-02,1.067708,1.095313,1.0375,1.091667,1.091667,629880000,0.0,0.4897022610252966,0.0
1998-11-03,1.092708,1.108854,1.047917,1.050521,1.050521,367764000,0.0,0.4897022610252966,0.0
1998-11-04,1.094792,1.1,1.055208,1.081771,1.081771,407664000,0.0,0.4897022610252966,0.0
1998-11-05,1.064063,1.084375,1.052083,1.070833,1.070833,294648000,0.0,0.4897022610252966,0.0
1998-11-06,1.05,1.06875,1.033333,1.038021,1.038021,377880000,0.0,0.4897022610252966,0.0
1998-11-09,1.015625,1.061979,1.00625,1.057292,1.057292,436872000,0.0,0.4897022610252966,0.0
1998-11-10,1.06875,1.166667,1.067708,1.097917,1.097917,687516000,0.0,0.4897022610252966,0.0
1998-11-11,1.113542,1.11875,1.04375,1.055208,1.055208,329268000,0.0,0.4897022610252966,0.0
1998-11-12,1.045833,1.107292,1.041667,1.091667,1.091667,239496000,0.0,0.4897022610252966,0.0
1998-11-13,1.099479,1.1125,1.047656,1.064583,1.064583,178812000,0.0,0.4897022610252966,0.0
1998-11-16,1.070833,1.082292,1.029167,1.052083,1.052083,237948000,0.0,0.4897022610252966,0.0
1998-11-17,1.078125,1.285417,1.070833,1.2375,1.2375,1222836000,0.0,0.4897022610252966,0.0
1998-11-18,1.263542,1.421875,1.2625,1.366667,1.366667,1182672000,0.0,0.4897022610252966,0.0
1998-11-19,1.425,1.4625,1.275,1.277083,1.277083,777912000,0.0,0.4897022610252966,0.0
1998-11-20,1.458333,1.514583,1.375,1.505208,1.505208,1338252000,0.0,0.4897022610252966,0.0
1998-11-23,1.590625,1.820833,1.550521,1.816667,1.816667,1355628000,0.0,0.4897022610252966,0.0
1998-11-24,1.866667,1.942708,1.708333,1.7875,1.7875,1633512000,0.0,0.4897022610252966,0.0
1998-11-25,1.804167,1.8625,1.708333,1.752604,1.752604,550452000,0.0,0.4897022610252966,0.0
1998-11-27,1.810417,1.816667,1.775,1.805208,1.805208,191736000,0.0,0.4897022610252966,0.0
1998-11-30,1.830208,1.835417,1.597917,1.6,1.6,595044000,0.0,0.4897022610252966,0.0
1998-12-01,1.545833,1.747917,1.516667,1.745833,1.745833,943092000,0.0,0.4897022610252966,0.0
1998-12-02,1.724479,1.729167,1.646354,1.6625,1.6625,592980000,0.0,0.4897022610252966,0.0
1998-12-03,1.659375,1.704167,1.541667,1.579167,1.579167,436728000,0.0,0.4897022610252966,0.0
1998-12-04,1.629167,1.641667,1.520833,1.570833,1.570833,445152000,0.0,0.4897022610252966,0.0
1998-12-07,1.608333,1.616667,1.542708,1.591667,1.591667,315480000,0.0,0.4897022610252966,0.0
1998-12-08,1.580208,1.715625,1.570833,1.700521,1.700521,510996000,0.0,0.4897022610252966,0.0
1998-12-09,1.711458,1.869271,1.683333,1.802083,1.802083,930132000,0.0,0.4897022610252966,0.0
1998-12-10,1.813542,1.866667,1.746875,1.776042,1.776042,607236000,0.0,0.4897022610252966,0.0
1998-12-11,1.750521,1.866667,1.75,1.858333,1.858333,509352000,0.0,0.4897022610252966,0.0
1998-12-14,1.842708,1.916667,1.816667,1.852083,1.852083,775020000,0.0,0.4897022610252966,0.0
1998-12-15,1.891667,2.025,1.879167,2.022917,2.022917,760308000,0.0,0.4897022610252966,0.0
1998-12-16,2.159375,2.514583,2.158333,2.408333,2.408333,2035944000,0.0,0.4897022610252966,0.0
1998-12-17,2.2,2.429167,2.171354,2.30625,2.30625,1352700000,0.0,0.4897022610252966,0.0
1998-12-18,2.358333,2.408333,2.315625,2.389063,2.389063,459036000,0.0,0.4897022610252966,0.0
1998-12-21,2.529167,2.68125,2.5,2.65625,2.65625,667680000,0.0,0.4897022610252966,0.0
1998-12-22,2.724479,2.741667,2.571875,2.686458,2.686458,635208000,0.0,0.4897022610252966,0.0
1998-12-23,2.733333,2.75,2.659375,2.708333,2.708333,291276000,0.0,0.4897022610252966,0.0
1998-12-24,2.685417,2.725,2.658333,2.706771,2.706771,108276000,0.0,0.4897022610252966,0.0
1998-12-28,2.758333,3.015625,2.708333,2.932813,2.932813,597972000,0.0,0.4897022610252966,0.0
1998-12-29,2.916667,2.917708,2.7375,2.769271,2.769271,492156000,0.0,0.4897022610252966,0.0
1998-12-30,2.775,2.860417,2.532292,2.677083,2.677083,651672000,0.0,0.4897022610252966,0.0
1998-12-31,2.64375,2.758333,2.634375,2.677083,2.677083,365964000,0.0,0.4897022610252966,0.0
1999-01-04,2.730729,2.966667,2.665625,2.957813,2.957813,785844000,0.0,0.4897022610252966,0.0
1999-01-05,2.739063,3.24375,2.6625,3.1125,3.1125,1257464000,0.0,0.4897022610252966,0.0
1999-01-06,3.409375,3.509375,3.35,3.45,3.45,723532000,0.0,0.4897022610252966,0.0
1999-01-07,3.428125,4.00625,3.325,3.971875,3.971875,945492000,0.0,0.4897022610252966,0.0
1999-01-08,4.60625,4.978125,3.8,4.00625,4.00625,1333244000,0.0,0.4897022610252966,0.0
1999-01-11,4.6,4.625,4.190625,4.615625,4.615625,778460000,0.0,0.4897022610252966,0.0
1999-01-12,4.5125,4.55,3.975,4.084375,4.084375,488864000,0.0,0.4897022610252966,0.0
1999-01-13,3.125,4.0875,3.125,3.7,3.7,597528000,0.0,0.4897022610252966,0.0
1999-01-14,3.75,3.98125,3.4,3.45,3.45,418248000,0.0,0.4897022610252966,0.0
1999-01-15,3.5,3.751563,3.440625,3.509375,3.509375,402652000,0.0,0.4897022610252966,0.0
1999-01-19,3.7625,3.7625,3.40625,3.495313,3.495313,228108000,0.0,0.4897022610252966,0.0
1999-01-20,3.376563,3.425,2.74375,2.825,2.825,610704000,0.0,0.4897022610252966,0.0
1999-01-21,2.6125,2.759375,2.314063,2.65,2.65,940964000,0.0,0.4897022610252966,0.0
1999-01-22,2.4875,3.146875,2.46875,3.075,3.075,875316000,0.0,0.4897022610252966,0.0
1999-01-25,3.0375,3.084375,2.75,2.809375,2.809375,546476000,0.0,0.4897022610252966,0.0
1999-01-26,2.815625,3.03125,2.765625,2.877344,2.877344,490696000,0.0,0.4897022610252966,0.0
1999-01-27,3.353125,3.49375,3.0,3.140625,3.140625,700452000,0.0,0.4897022610252966,0.0
1999-01-28,3.160938,3.21875,3.00625,3.071875,3.071875,475012000,0.0,0.4897022610252966,0.0
1999-01-29,3.040625,3.040625,2.875,2.923438,2.923438,327920000,0.0,0.4897022610252966,0.0
1999-02-01,2.94375,3.057813,2.875,2.896875,2.896875,255620000,0.0,0.4897022610252966,0.0
1999-02-02,2.909375,2.910938,2.7125,2.75625,2.75625,260972000,0.0,0.4897022610252966,0.0
1999-02-03,2.725,3.15,2.7125,3.14375,3.14375,375820000,0.0,0.4897022610252966,0.0
1999-02-04,3.13125,3.16875,2.90625,2.95,2.95,232992000,0.0,0.4897022610252966,0.0
1999-02-05,2.925,3.071875,2.807813,2.896875,2.896875,171320000,0.0,0.4897022610252966,0.0
1999-02-08,2.859375,2.878125,2.64375,2.728125,2.728125,251964000,0.0,0.4897022610252966,0.0
1999-02-09,2.698438,2.7,2.498438,2.5,2.5,256520000,0.0,0.4897022610252966,0.0
1999-02-10,2.45625,2.584375,2.375,2.435938,2.435938,264100000,0.0,0.4897022610252966,0.0
1999-02-11,2.5125,2.754688,2.4875,2.746875,2.746875,275860000,0.0,0.4897022610252966,0.0
1999-02-12,2.7,2.746875,2.590625,2.6125,2.6125,155308000,0.0,0.4897022610252966,0.0
1999-02-16,2.671875,2.7125,2.425,2.465625,2.465625,155596000,0.0,0.4897022610252966,0.0
1999-02-17,2.460938,2.551563,2.3125,2.3375,2.3375,193372000,0.0,0.4897022610252966,0.0
1999-02-18,2.4125,2.4125,2.10625,2.2375,2.2375,431252000,0.0,0.4897022610252966,0.0
1999-02-19,2.359375,2.5625,2.275,2.546875,2.546875,538364000,0.0,0.4897022610252966,0.0
1999-02-22,2.54375,2.740625,2.45,2.6625,2.6625,384244000,0.0,0.4897022610252966,0.0
1999-02-23,2.753125,2.925,2.7375,2.879688,2.879688,422784000,0.0,0.4897022610252966,0.0
1999-02-24,2.940625,3.054688,2.75625,2.773438,2.773438,495728000,0.0,0.4897022610252966,0.0
1999-02-25,2.915625,3.140625,2.865625,3.125,3.125,733796000,0.0,0.4897022610252966,0.0
1999-02-26,3.16875,3.25,3.025,3.203125,3.203125,507308000,0.0,0.4897022610252966,0.0
1999-03-01,3.175,3.401563,3.1,3.325,3.325,387380000,0.0,0.4897022610252966,0.0
1999-03-02,3.360938,3.39375,3.026563,3.032813,3.032813,332064000,0.0,0.4897022610252966,0.0
1999-03-03,3.09375,3.1875,3.00625,3.0875,3.0875,310576000,0.0,0.4897022610252966,0.0
1999-03-04,3.1375,3.175,2.896875,3.003125,3.003125,357748000,0.0,0.4897022610252966,0.0
1999-03-05,3.098438,3.1125,2.959375,3.0375,3.0375,243524000,0.0,0.4897022610252966,0.0
1999-03-08,3.035938,3.160938,2.98125,3.054688,3.054688,209252000,0.0,0.4897022610252966,0.0
1999-03-09,3.128125,3.33125,3.085938,3.248438,3.248438,325840000,0.0,0.4897022610252966,0.0
1999-03-10,3.41875,3.473438,3.35,3.428125,3.428125,282352000,0.0,0.4897022610252966,0.0
1999-03-11,3.49375,3.56875,3.275,3.371875,3.371875,325044000,0.0,0.4897022610252966,0.0
1999-03-12,3.35,3.384375,3.215625,3.332813,3.332813,186652000,0.0,0.4897022610252966,0.0
1999-03-15,3.325,3.475,3.275,3.473438,3.473438,140416000,0.0,0.4897022610252966,0.0
1999-03-16,3.475,3.509375,3.31875,3.345313,3.345313,150688000,0.0,0.4897022610252966,0.0
1999-03-17,3.282813,3.3375,3.20625,3.275,3.275,157348000,0.0,0.4897022610252966,0.0
1999-03-18,3.321875,3.5,3.309375,3.460938,3.460938,246004000,0.0,0.4897022610252966,0.0
1999-03-19,3.546875,3.576563,3.375,3.376563,3.376563,214504000,0.0,0.4897022610252966,0.0
1999-03-22,3.329688,3.4125,3.2625,3.3,3.3,131968000,0.0,0.4897022610252966,0.0
1999-03-23,3.215625,3.246875,2.95,2.984375,2.984375,224336000,0.0,0.4897022610252966,0.0
1999-03-24,2.929688,3.1,2.85,3.092188,3.092188,230876000,0.0,0.4897022610252966,0.0
1999-03-25,3.223438,3.5,3.204688,3.496875,3.496875,321996000,0.0,0.4897022610252966,0.0
1999-03-26,3.5,3.69375,3.434375,3.476563,3.476563,498440000,0.0,0.4897022610252966,0.0
1999-03-29,3.75,3.7875,3.7,3.740625,3.740625,377760000,0.0,0.4897022610252966,0.0
1999-03-30,3.8,4.2375,3.788281,4.117188,4.117188,523548000,0.0,0.4897022610252966,0.0
1999-03-31,4.28125,4.45,4.128125,4.304688,4.304688,441884000,0.0,0.4897022610252966,0.0
1999-04-01,4.484375,4.503125,4.1875,4.275,4.275,231464000,0.0,0.4897022610252966,0.0
1999-04-05,4.315625,4.6875,4.29375,4.6625,4.6625,318336000,0.0,0.4897022610252966,0.0
1999-04-06,4.6125,4.89375,4.4875,4.571875,4.571875,290636000,0.0,0.4897022610252966,0.0
1999-04-07,4.665625,4.682813,4.28125,4.395313,4.395313,263332000,0.0,0.4897022610252966,0.0
1999-04-08,4.370313,4.603125,4.15,4.475,4.475,229756000,0.0,0.4897022610252966,0.0
1999-04-09,4.453125,4.65,4.39375,4.571875,4.571875,136780000,0.0,0.4897022610252966,0.0
1999-04-12,4.403125,4.70625,4.4,4.610938,4.610938,171384000,0.0,0.4897022610252966,0.0
1999-04-13,4.66875,4.8,4.45625,4.459375,4.459375,160776000,0.0,0.4897022610252966,0.0
1999-04-14,4.55,4.6125,4.165625,4.2,4.2,199056000,0.0,0.4897022610252966,0.0
1999-04-15,4.146875,4.2625,3.775,4.18125,4.18125,329968000,0.0,0.4897022610252966,0.0
1999-04-16,4.596875,4.7875,4.517188,4.75,4.75,633204000,0.0,0.4897022610252966,0.0
1999-04-19,4.725,4.725,3.875,3.973438,3.973438,567396000,0.0,0.4897022610252966,0.0
1999-04-20,3.932813,4.357813,3.8375,4.3,4.3,400100000,0.0,0.4897022610252966,0.0
1999-04-21,4.309375,4.55,4.225,4.48125,4.48125,221640000,0.0,0.4897022610252966,0.0
1999-04-22,4.607813,4.775,4.448438,4.751563,4.751563,250764000,0.0,0.4897022610252966,0.0
1999-04-23,4.821875,5.4125,4.79375,5.253125,5.253125,634336000,0.0,0.4897022610252966,0.0
1999-04-26,5.225,5.396875,5.1,5.179688,5.179688,279700000,0.0,0.4897022610252966,0.0
1999-04-27,5.425,5.53125,5.05,5.146875,5.146875,357908000,0.0,0.4897022610252966,0.0
1999-04-28,5.0,5.05,4.559375,4.8375,4.8375,389476000,0.0,0.4897022610252966,0.0
